fmisid,station,time_utc,Maximum temperature [°C],Minimum temperature [°C],Average relative humidity [%],Wind speed [m/s],Average air pressure [hPa]
106435,Muonio Oustajärvi,2025-04-04 14:00:00+00:00,-2.5,-3.0,52.0,5.7,1017.4
106435,Muonio Oustajärvi,2025-04-04 15:00:00+00:00,-2.6,-3.1,50.0,4.4,1017.7
106435,Muonio Oustajärvi,2025-04-04 16:00:00+00:00,-2.6,-3.7,52.0,4.5,1017.9
106435,Muonio Oustajärvi,2025-04-04 17:00:00+00:00,-3.6,-4.6,63.0,4.0,1018.4
106435,Muonio Oustajärvi,2025-04-04 18:00:00+00:00,-4.6,-5.5,76.0,4.5,1019.5
106435,Muonio Oustajärvi,2025-04-04 19:00:00+00:00,-5.4,-6.1,76.0,4.2,1020.4
106435,Muonio Oustajärvi,2025-04-04 20:00:00+00:00,-6.0,-6.9,78.0,3.9,1020.9
106435,Muonio Oustajärvi,2025-04-04 21:00:00+00:00,-6.9,-8.3,72.0,3.4,1021.2
106435,Muonio Oustajärvi,2025-04-04 22:00:00+00:00,-8.3,-9.6,76.0,2.4,1021.6
106435,Muonio Oustajärvi,2025-04-04 23:00:00+00:00,-9.6,-11.8,85.0,1.5,1022.0
106435,Muonio Oustajärvi,2025-04-05 00:00:00+00:00,-11.6,-12.6,88.0,1.3,1022.5
106435,Muonio Oustajärvi,2025-04-05 01:00:00+00:00,-11.8,-13.4,88.0,1.4,1022.8
106435,Muonio Oustajärvi,2025-04-05 02:00:00+00:00,-13.5,-14.6,88.0,1.0,1023.2
106435,Muonio Oustajärvi,2025-04-05 03:00:00+00:00,-14.4,-15.7,86.0,2.0,1023.0
106435,Muonio Oustajärvi,2025-04-05 04:00:00+00:00,-13.6,-15.7,86.0,2.7,1022.5
106435,Muonio Oustajärvi,2025-04-05 05:00:00+00:00,-12.4,-13.5,84.0,1.4,1021.9
106435,Muonio Oustajärvi,2025-04-05 06:00:00+00:00,-8.4,-12.5,76.0,2.2,1021.5
106435,Muonio Oustajärvi,2025-04-05 07:00:00+00:00,-6.0,-8.4,62.0,2.2,1021.1
106435,Muonio Oustajärvi,2025-04-05 08:00:00+00:00,-3.3,-5.9,53.0,1.6,1020.8
106435,Muonio Oustajärvi,2025-04-05 09:00:00+00:00,-2.0,-3.7,52.0,2.1,1020.8
106435,Muonio Oustajärvi,2025-04-05 10:00:00+00:00,-0.6,-2.3,50.0,3.4,1020.7
106435,Muonio Oustajärvi,2025-04-05 11:00:00+00:00,-0.5,-1.0,49.0,3.0,1020.4
106435,Muonio Oustajärvi,2025-04-05 12:00:00+00:00,0.1,-0.7,50.0,3.1,1020.3
106435,Muonio Oustajärvi,2025-04-05 13:00:00+00:00,0.2,-1.0,52.0,2.7,1020.1
106435,Muonio Oustajärvi,2025-04-05 14:00:00+00:00,0.0,-0.7,51.0,1.9,1019.8
106435,Muonio Oustajärvi,2025-04-05 15:00:00+00:00,-0.5,-1.1,58.0,1.9,1019.6
106435,Muonio Oustajärvi,2025-04-05 16:00:00+00:00,-0.6,-1.4,59.0,1.0,1019.2
106435,Muonio Oustajärvi,2025-04-05 17:00:00+00:00,-1.2,-1.4,59.0,1.1,1019.0
106435,Muonio Oustajärvi,2025-04-05 18:00:00+00:00,-1.3,-2.3,67.0,1.4,1019.0
106435,Muonio Oustajärvi,2025-04-05 19:00:00+00:00,-2.2,-2.9,75.0,1.2,1018.8
106435,Muonio Oustajärvi,2025-04-05 20:00:00+00:00,-2.9,-4.5,78.0,2.1,1018.5
106435,Muonio Oustajärvi,2025-04-05 21:00:00+00:00,-4.3,-6.3,82.0,2.0,1018.1
106435,Muonio Oustajärvi,2025-04-05 22:00:00+00:00,-4.6,-5.9,79.0,2.2,1017.7
106435,Muonio Oustajärvi,2025-04-05 23:00:00+00:00,-4.3,-4.9,76.0,2.3,1017.3
106435,Muonio Oustajärvi,2025-04-06 00:00:00+00:00,-4.1,-4.7,76.0,2.0,1016.9
106435,Muonio Oustajärvi,2025-04-06 01:00:00+00:00,-3.9,-4.2,76.0,2.6,1016.3
106435,Muonio Oustajärvi,2025-04-06 02:00:00+00:00,-3.5,-3.9,77.0,2.5,1015.6
106435,Muonio Oustajärvi,2025-04-06 03:00:00+00:00,-3.6,-3.9,80.0,2.4,1014.8
106435,Muonio Oustajärvi,2025-04-06 04:00:00+00:00,-3.6,-3.9,88.0,2.4,1014.5
106435,Muonio Oustajärvi,2025-04-06 05:00:00+00:00,-2.9,-3.7,87.0,2.8,1014.1
106435,Muonio Oustajärvi,2025-04-06 06:00:00+00:00,-1.6,-2.8,82.0,2.1,1013.8
106435,Muonio Oustajärvi,2025-04-06 07:00:00+00:00,-0.7,-1.5,78.0,1.5,1013.9
106435,Muonio Oustajärvi,2025-04-06 08:00:00+00:00,1.4,-0.7,71.0,1.8,1014.0
106435,Muonio Oustajärvi,2025-04-06 09:00:00+00:00,3.0,1.4,59.0,4.4,1014.0
106435,Muonio Oustajärvi,2025-04-06 10:00:00+00:00,3.4,2.1,54.0,6.8,1014.7
106435,Muonio Oustajärvi,2025-04-06 11:00:00+00:00,3.2,2.0,58.0,7.3,1015.5
106435,Muonio Oustajärvi,2025-04-06 12:00:00+00:00,3.1,2.2,53.0,5.6,1015.9
106435,Muonio Oustajärvi,2025-04-06 13:00:00+00:00,3.4,2.6,43.0,6.6,1016.3
106435,Muonio Oustajärvi,2025-04-06 14:00:00+00:00,2.7,2.0,48.0,5.1,1016.7
106435,Muonio Oustajärvi,2025-04-06 15:00:00+00:00,2.3,1.8,51.0,3.3,1017.1
106435,Muonio Oustajärvi,2025-04-06 16:00:00+00:00,1.9,1.3,56.0,2.7,1017.5
106435,Muonio Oustajärvi,2025-04-06 17:00:00+00:00,1.3,0.3,63.0,1.9,1017.8
106435,Muonio Oustajärvi,2025-04-06 18:00:00+00:00,0.6,-0.6,69.0,2.3,1018.3
106435,Muonio Oustajärvi,2025-04-06 19:00:00+00:00,-0.6,-1.5,81.0,0.9,1018.9
106435,Muonio Oustajärvi,2025-04-06 20:00:00+00:00,-1.4,-2.0,85.0,0.6,1019.3
106435,Muonio Oustajärvi,2025-04-06 21:00:00+00:00,-1.9,-2.2,87.0,0.4,1019.8
106435,Muonio Oustajärvi,2025-04-06 22:00:00+00:00,-1.9,-2.3,88.0,0.7,1020.4
106435,Muonio Oustajärvi,2025-04-06 23:00:00+00:00,-2.2,-2.6,88.0,0.6,1020.9
106435,Muonio Oustajärvi,2025-04-07 00:00:00+00:00,-2.3,-3.0,88.0,1.2,1021.4
106435,Muonio Oustajärvi,2025-04-07 01:00:00+00:00,-2.5,-3.2,88.0,0.6,1021.7
106435,Muonio Oustajärvi,2025-04-07 02:00:00+00:00,-2.7,-3.3,87.0,0.9,1022.0
106435,Muonio Oustajärvi,2025-04-07 03:00:00+00:00,-2.4,-3.2,85.0,1.2,1022.5
106435,Muonio Oustajärvi,2025-04-07 04:00:00+00:00,-2.4,-3.3,82.0,1.8,1023.0
106435,Muonio Oustajärvi,2025-04-07 05:00:00+00:00,-1.5,-2.8,77.0,2.1,1023.4
106435,Muonio Oustajärvi,2025-04-07 06:00:00+00:00,-0.8,-1.5,67.0,1.6,1023.7
106435,Muonio Oustajärvi,2025-04-07 07:00:00+00:00,0.5,-0.8,63.0,2.3,1024.1
106435,Muonio Oustajärvi,2025-04-07 08:00:00+00:00,2.2,0.3,58.0,3.1,1024.4
106435,Muonio Oustajärvi,2025-04-07 09:00:00+00:00,2.3,1.7,57.0,3.4,1024.9
106435,Muonio Oustajärvi,2025-04-07 10:00:00+00:00,2.5,1.7,58.0,3.3,1025.2
106435,Muonio Oustajärvi,2025-04-07 11:00:00+00:00,2.6,2.0,56.0,3.0,1025.4
106435,Muonio Oustajärvi,2025-04-07 12:00:00+00:00,2.4,2.1,54.0,3.1,1025.5
106435,Muonio Oustajärvi,2025-04-07 13:00:00+00:00,2.6,2.2,54.0,2.5,1025.4
106435,Muonio Oustajärvi,2025-04-07 14:00:00+00:00,3.2,2.4,52.0,1.1,1025.3
106435,Muonio Oustajärvi,2025-04-07 15:00:00+00:00,3.4,2.6,51.0,1.1,1025.1
106435,Muonio Oustajärvi,2025-04-07 16:00:00+00:00,3.2,2.7,50.0,1.0,1024.7
106435,Muonio Oustajärvi,2025-04-07 17:00:00+00:00,2.8,1.8,51.0,1.2,1024.5
106435,Muonio Oustajärvi,2025-04-07 18:00:00+00:00,2.0,-2.0,61.0,2.4,1024.6
106435,Muonio Oustajärvi,2025-04-07 19:00:00+00:00,-2.2,-3.5,73.0,2.2,1024.8
106435,Muonio Oustajärvi,2025-04-07 20:00:00+00:00,-0.5,-3.7,68.0,2.8,1024.4
106435,Muonio Oustajärvi,2025-04-07 21:00:00+00:00,-0.4,-0.6,60.0,3.1,1023.8
106435,Muonio Oustajärvi,2025-04-07 22:00:00+00:00,-0.5,-0.7,61.0,2.9,1023.3
106435,Muonio Oustajärvi,2025-04-07 23:00:00+00:00,-0.2,-0.5,61.0,2.5,1022.6
106435,Muonio Oustajärvi,2025-04-08 00:00:00+00:00,-0.2,-0.4,62.0,3.0,1021.8
106435,Muonio Oustajärvi,2025-04-08 01:00:00+00:00,-0.3,-0.6,64.0,3.0,1021.1
106435,Muonio Oustajärvi,2025-04-08 02:00:00+00:00,-0.3,-0.6,65.0,2.8,1020.5
106435,Muonio Oustajärvi,2025-04-08 03:00:00+00:00,-0.6,-0.8,67.0,3.5,1019.8
106435,Muonio Oustajärvi,2025-04-08 04:00:00+00:00,-0.5,-0.7,68.0,3.9,1019.1
106435,Muonio Oustajärvi,2025-04-08 05:00:00+00:00,-0.3,-0.7,70.0,3.6,1018.4
106435,Muonio Oustajärvi,2025-04-08 06:00:00+00:00,0.5,-0.3,71.0,3.3,1017.3
106435,Muonio Oustajärvi,2025-04-08 07:00:00+00:00,1.1,0.5,77.0,3.7,1016.4
106435,Muonio Oustajärvi,2025-04-08 08:00:00+00:00,2.0,1.0,79.0,3.7,1015.0
106435,Muonio Oustajärvi,2025-04-08 09:00:00+00:00,3.2,2.0,75.0,4.0,1013.8
106435,Muonio Oustajärvi,2025-04-08 10:00:00+00:00,4.7,3.2,68.0,4.3,1012.6
106435,Muonio Oustajärvi,2025-04-08 11:00:00+00:00,5.5,4.8,65.0,4.0,1011.6
106435,Muonio Oustajärvi,2025-04-08 12:00:00+00:00,6.3,5.5,60.0,5.1,1010.5
106435,Muonio Oustajärvi,2025-04-08 13:00:00+00:00,6.2,5.8,59.0,4.9,1009.7
106435,Muonio Oustajärvi,2025-04-08 14:00:00+00:00,6.2,5.8,60.0,4.3,1008.7
106435,Muonio Oustajärvi,2025-04-08 15:00:00+00:00,6.8,6.0,58.0,4.3,1007.5
106435,Muonio Oustajärvi,2025-04-08 16:00:00+00:00,6.9,6.2,57.0,5.4,1006.7
106435,Muonio Oustajärvi,2025-04-08 17:00:00+00:00,6.3,2.8,63.0,6.5,1007.0
106435,Muonio Oustajärvi,2025-04-08 18:00:00+00:00,2.8,-0.3,65.0,6.6,1008.1
106435,Muonio Oustajärvi,2025-04-08 19:00:00+00:00,-0.4,-1.9,57.0,7.5,1008.7
106435,Muonio Oustajärvi,2025-04-08 20:00:00+00:00,-1.9,-2.8,59.0,5.4,1009.5
106435,Muonio Oustajärvi,2025-04-08 21:00:00+00:00,-2.6,-3.3,60.0,5.9,1009.2
106435,Muonio Oustajärvi,2025-04-08 22:00:00+00:00,-3.3,-4.7,54.0,6.0,1008.8
106435,Muonio Oustajärvi,2025-04-08 23:00:00+00:00,-4.6,-5.1,55.0,5.5,1008.5
106435,Muonio Oustajärvi,2025-04-09 00:00:00+00:00,-5.0,-5.5,60.0,6.3,1008.1
106435,Muonio Oustajärvi,2025-04-09 01:00:00+00:00,-5.4,-6.1,67.0,6.4,1007.7
106435,Muonio Oustajärvi,2025-04-09 02:00:00+00:00,-5.8,-6.3,65.0,5.4,1007.7
106435,Muonio Oustajärvi,2025-04-09 03:00:00+00:00,-5.7,-6.3,62.0,5.2,1007.5
106435,Muonio Oustajärvi,2025-04-09 04:00:00+00:00,-5.7,-6.0,67.0,5.0,1007.3
106435,Muonio Oustajärvi,2025-04-09 05:00:00+00:00,-4.6,-5.9,69.0,5.1,1007.7
106435,Muonio Oustajärvi,2025-04-09 06:00:00+00:00,-4.0,-4.6,67.0,6.9,1008.0
106435,Muonio Oustajärvi,2025-04-09 07:00:00+00:00,-3.3,-3.9,57.0,8.6,1008.8
106435,Muonio Oustajärvi,2025-04-09 08:00:00+00:00,-2.9,-3.4,54.0,9.1,1009.5
106435,Muonio Oustajärvi,2025-04-09 09:00:00+00:00,-2.6,-3.2,53.0,8.7,1010.4
106435,Muonio Oustajärvi,2025-04-09 10:00:00+00:00,-2.4,-3.0,45.0,9.9,1011.3
106435,Muonio Oustajärvi,2025-04-09 11:00:00+00:00,-2.6,-3.3,40.0,10.4,1012.3
106435,Muonio Oustajärvi,2025-04-09 12:00:00+00:00,-2.7,-3.8,42.0,9.8,1013.0
106435,Muonio Oustajärvi,2025-04-09 13:00:00+00:00,-3.4,-4.2,45.0,9.6,1013.8
106435,Muonio Oustajärvi,2025-04-09 14:00:00+00:00,-3.8,-4.6,46.0,9.6,1014.3
106435,Muonio Oustajärvi,2025-04-09 15:00:00+00:00,-4.3,-5.2,49.0,8.9,1015.1
106435,Muonio Oustajärvi,2025-04-09 16:00:00+00:00,-4.8,-5.7,50.0,7.7,1015.5
106435,Muonio Oustajärvi,2025-04-09 17:00:00+00:00,-5.8,-6.6,54.0,6.8,1016.1
106435,Muonio Oustajärvi,2025-04-09 18:00:00+00:00,-6.6,-7.5,58.0,5.4,1016.7
106435,Muonio Oustajärvi,2025-04-09 19:00:00+00:00,-7.5,-8.3,62.0,4.3,1016.9
106435,Muonio Oustajärvi,2025-04-09 20:00:00+00:00,-8.3,-9.0,65.0,3.0,1017.0
106435,Muonio Oustajärvi,2025-04-09 21:00:00+00:00,-8.8,-9.3,67.0,3.2,1016.7
106435,Muonio Oustajärvi,2025-04-09 22:00:00+00:00,-9.3,-10.7,73.0,2.8,1016.4
106435,Muonio Oustajärvi,2025-04-09 23:00:00+00:00,-9.9,-10.8,74.0,3.4,1016.5
106435,Muonio Oustajärvi,2025-04-10 00:00:00+00:00,-10.8,-13.1,78.0,1.4,1016.2
106435,Muonio Oustajärvi,2025-04-10 01:00:00+00:00,-12.6,-14.3,84.0,1.4,1015.7
106435,Muonio Oustajärvi,2025-04-10 02:00:00+00:00,-13.9,-14.7,86.0,1.3,1015.1
106435,Muonio Oustajärvi,2025-04-10 03:00:00+00:00,-13.7,-15.3,86.0,2.4,1014.3
106435,Muonio Oustajärvi,2025-04-10 04:00:00+00:00,-12.8,-14.2,83.0,2.2,1013.0
106435,Muonio Oustajärvi,2025-04-10 05:00:00+00:00,-11.4,-13.2,79.0,1.6,1011.9
106435,Muonio Oustajärvi,2025-04-10 06:00:00+00:00,-10.0,-11.4,70.0,1.4,1010.8
106435,Muonio Oustajärvi,2025-04-10 07:00:00+00:00,-8.6,-10.0,62.0,2.2,1009.3
106435,Muonio Oustajärvi,2025-04-10 08:00:00+00:00,-6.9,-8.6,58.0,2.3,1007.8
106435,Muonio Oustajärvi,2025-04-10 09:00:00+00:00,-6.2,-7.0,53.0,3.7,1006.4
106435,Muonio Oustajärvi,2025-04-10 10:00:00+00:00,-5.9,-6.4,54.0,3.7,1005.2
106435,Muonio Oustajärvi,2025-04-10 11:00:00+00:00,-5.5,-6.2,55.0,3.8,1004.0
106435,Muonio Oustajärvi,2025-04-10 12:00:00+00:00,-5.5,-6.0,60.0,4.5,1002.8
106435,Muonio Oustajärvi,2025-04-10 13:00:00+00:00,-5.5,-6.0,66.0,3.9,1002.0
106435,Muonio Oustajärvi,2025-04-10 14:00:00+00:00,-6.0,-6.2,75.0,3.8,1001.2
106435,Muonio Oustajärvi,2025-04-10 15:00:00+00:00,-6.0,-6.3,76.0,4.0,1000.6
106435,Muonio Oustajärvi,2025-04-10 16:00:00+00:00,-6.2,-6.5,83.0,2.7,1000.6
106435,Muonio Oustajärvi,2025-04-10 17:00:00+00:00,-6.3,-6.6,88.0,1.5,1000.7
106435,Muonio Oustajärvi,2025-04-10 18:00:00+00:00,-6.5,-6.8,90.0,0.8,1000.9
106435,Muonio Oustajärvi,2025-04-10 19:00:00+00:00,-6.8,-7.3,90.0,1.3,1001.1
106435,Muonio Oustajärvi,2025-04-10 20:00:00+00:00,-7.1,-7.3,90.0,1.3,1001.3
106435,Muonio Oustajärvi,2025-04-10 21:00:00+00:00,-7.3,-7.5,91.0,0.6,1001.3
106435,Muonio Oustajärvi,2025-04-10 22:00:00+00:00,-7.4,-7.6,90.0,1.2,1001.5
106435,Muonio Oustajärvi,2025-04-10 23:00:00+00:00,-7.5,-8.0,90.0,1.1,1001.6
106435,Muonio Oustajärvi,2025-04-11 00:00:00+00:00,-7.7,-8.1,90.0,1.4,1001.8
106435,Muonio Oustajärvi,2025-04-11 01:00:00+00:00,-7.9,-9.8,90.0,0.9,1002.1
106435,Muonio Oustajärvi,2025-04-11 02:00:00+00:00,-10.0,-11.2,89.0,1.3,1002.7
106435,Muonio Oustajärvi,2025-04-11 03:00:00+00:00,-9.1,-10.3,90.0,1.4,1003.1
106435,Muonio Oustajärvi,2025-04-11 04:00:00+00:00,-9.3,-12.2,89.0,1.1,1003.6
106435,Muonio Oustajärvi,2025-04-11 05:00:00+00:00,-8.4,-12.2,89.0,0.9,1004.0
106435,Muonio Oustajärvi,2025-04-11 06:00:00+00:00,-6.4,-8.8,84.0,0.9,1004.0
106435,Muonio Oustajärvi,2025-04-11 07:00:00+00:00,-6.6,-7.2,78.0,2.5,1004.2
106435,Muonio Oustajärvi,2025-04-11 08:00:00+00:00,-5.5,-6.9,72.0,1.8,1004.0
106435,Muonio Oustajärvi,2025-04-11 09:00:00+00:00,-4.2,-5.9,66.0,1.4,1003.9
106435,Muonio Oustajärvi,2025-04-11 10:00:00+00:00,-4.1,-5.2,61.0,2.4,1003.7
106435,Muonio Oustajärvi,2025-04-11 11:00:00+00:00,-4.0,-4.6,59.0,3.7,1003.5
106435,Muonio Oustajärvi,2025-04-11 12:00:00+00:00,-3.6,-4.4,58.0,3.8,1003.2
106435,Muonio Oustajärvi,2025-04-11 13:00:00+00:00,-3.6,-4.3,62.0,4.6,1003.0
106435,Muonio Oustajärvi,2025-04-11 14:00:00+00:00,-3.3,-4.1,63.0,3.8,1002.5
106435,Muonio Oustajärvi,2025-04-11 15:00:00+00:00,-2.1,-3.5,58.0,4.3,1001.7
106435,Muonio Oustajärvi,2025-04-11 16:00:00+00:00,-2.2,-3.0,56.0,3.9,1001.2
106435,Muonio Oustajärvi,2025-04-11 17:00:00+00:00,-2.3,-2.9,57.0,2.9,1000.7
106435,Muonio Oustajärvi,2025-04-11 18:00:00+00:00,-2.8,-4.4,58.0,2.6,1000.2
106435,Muonio Oustajärvi,2025-04-11 19:00:00+00:00,-4.5,-8.3,66.0,2.5,1000.0
106435,Muonio Oustajärvi,2025-04-11 20:00:00+00:00,-7.4,-9.6,79.0,2.6,999.6
106435,Muonio Oustajärvi,2025-04-11 21:00:00+00:00,-8.9,-11.0,88.0,3.3,998.8
106435,Muonio Oustajärvi,2025-04-11 22:00:00+00:00,-9.1,-13.3,90.0,3.2,998.0
106435,Muonio Oustajärvi,2025-04-11 23:00:00+00:00,-9.1,-14.3,86.0,3.3,997.3
106435,Muonio Oustajärvi,2025-04-12 00:00:00+00:00,-9.1,-13.9,87.0,3.0,996.2
106435,Muonio Oustajärvi,2025-04-12 01:00:00+00:00,-8.3,-9.9,87.0,2.5,995.0
106435,Muonio Oustajärvi,2025-04-12 02:00:00+00:00,-10.2,-11.7,86.0,1.3,994.0
106435,Muonio Oustajärvi,2025-04-12 03:00:00+00:00,-9.2,-11.3,87.0,1.8,993.4
106435,Muonio Oustajärvi,2025-04-12 04:00:00+00:00,-7.9,-9.7,88.0,1.5,992.7
106435,Muonio Oustajärvi,2025-04-12 05:00:00+00:00,-7.6,-8.9,88.0,1.4,992.1
106435,Muonio Oustajärvi,2025-04-12 06:00:00+00:00,-5.9,-7.5,85.0,0.6,991.8
106435,Muonio Oustajärvi,2025-04-12 07:00:00+00:00,-4.1,-6.2,80.0,0.8,991.7
106435,Muonio Oustajärvi,2025-04-12 08:00:00+00:00,-3.0,-4.7,70.0,1.1,991.8
106435,Muonio Oustajärvi,2025-04-12 09:00:00+00:00,-2.4,-3.9,60.0,1.6,992.3
106435,Muonio Oustajärvi,2025-04-12 10:00:00+00:00,-1.5,-2.8,52.0,2.5,993.0
106435,Muonio Oustajärvi,2025-04-12 11:00:00+00:00,-0.8,-1.6,45.0,3.2,993.9
106435,Muonio Oustajärvi,2025-04-12 12:00:00+00:00,-0.2,-1.3,41.0,3.3,994.5
106435,Muonio Oustajärvi,2025-04-12 13:00:00+00:00,0.0,-0.8,40.0,3.1,995.0
106435,Muonio Oustajärvi,2025-04-12 14:00:00+00:00,0.1,-1.1,39.0,3.1,995.7
106435,Muonio Oustajärvi,2025-04-12 15:00:00+00:00,0.0,-0.7,40.0,2.9,996.3
106435,Muonio Oustajärvi,2025-04-12 16:00:00+00:00,-0.5,-1.5,43.0,2.6,996.9
106435,Muonio Oustajärvi,2025-04-12 17:00:00+00:00,-1.0,-3.0,45.0,1.9,997.3
106435,Muonio Oustajärvi,2025-04-12 18:00:00+00:00,-2.6,-4.4,51.0,1.3,997.5
106435,Muonio Oustajärvi,2025-04-12 19:00:00+00:00,-4.0,-5.0,59.0,1.3,997.8
106435,Muonio Oustajärvi,2025-04-12 20:00:00+00:00,-4.8,-5.6,63.0,0.9,998.2
106435,Muonio Oustajärvi,2025-04-12 21:00:00+00:00,-5.3,-5.7,67.0,0.7,998.1
106435,Muonio Oustajärvi,2025-04-12 22:00:00+00:00,-5.5,-5.8,68.0,1.3,998.1
106435,Muonio Oustajärvi,2025-04-12 23:00:00+00:00,-5.4,-5.7,74.0,1.3,998.1
106435,Muonio Oustajärvi,2025-04-13 00:00:00+00:00,-5.4,-5.7,85.0,1.0,998.1
106435,Muonio Oustajärvi,2025-04-13 01:00:00+00:00,-5.1,-5.4,87.0,1.6,998.3
106435,Muonio Oustajärvi,2025-04-13 02:00:00+00:00,-4.9,-5.2,91.0,1.8,998.7
106435,Muonio Oustajärvi,2025-04-13 03:00:00+00:00,-4.5,-5.0,94.0,0.5,999.1
106435,Muonio Oustajärvi,2025-04-13 04:00:00+00:00,-4.6,-5.0,94.0,1.0,999.5
106435,Muonio Oustajärvi,2025-04-13 05:00:00+00:00,-4.8,-5.1,95.0,1.6,1000.1
106435,Muonio Oustajärvi,2025-04-13 06:00:00+00:00,-3.2,-5.0,90.0,1.2,1000.6
106435,Muonio Oustajärvi,2025-04-13 07:00:00+00:00,-1.3,-3.0,75.0,1.5,1000.9
106435,Muonio Oustajärvi,2025-04-13 08:00:00+00:00,0.5,-1.3,59.0,2.2,1001.3
106435,Muonio Oustajärvi,2025-04-13 09:00:00+00:00,1.5,0.3,48.0,3.4,1001.4
106435,Muonio Oustajärvi,2025-04-13 10:00:00+00:00,2.7,1.1,44.0,4.5,1001.5
106435,Muonio Oustajärvi,2025-04-13 11:00:00+00:00,2.9,1.7,43.0,5.6,1002.1
106435,Muonio Oustajärvi,2025-04-13 12:00:00+00:00,2.3,1.4,44.0,5.6,1002.9
106435,Muonio Oustajärvi,2025-04-13 13:00:00+00:00,3.2,2.0,40.0,5.5,1003.3
106435,Muonio Oustajärvi,2025-04-13 14:00:00+00:00,3.0,2.1,39.0,4.8,1003.6
106435,Muonio Oustajärvi,2025-04-13 15:00:00+00:00,2.7,2.1,42.0,3.9,1003.7
106435,Muonio Oustajärvi,2025-04-13 16:00:00+00:00,2.3,1.8,44.0,2.7,1003.7
106435,Muonio Oustajärvi,2025-04-13 17:00:00+00:00,2.3,1.2,44.0,2.0,1003.5
106435,Muonio Oustajärvi,2025-04-13 18:00:00+00:00,1.2,-3.2,54.0,0.9,1003.8
106435,Muonio Oustajärvi,2025-04-13 19:00:00+00:00,-3.2,-5.3,67.0,1.6,1004.1
106435,Muonio Oustajärvi,2025-04-13 20:00:00+00:00,-5.2,-7.0,75.0,1.4,1004.1
106435,Muonio Oustajärvi,2025-04-13 21:00:00+00:00,-6.1,-7.2,76.0,1.6,1003.7
106435,Muonio Oustajärvi,2025-04-13 22:00:00+00:00,-5.9,-7.0,75.0,1.1,1003.4
106435,Muonio Oustajärvi,2025-04-13 23:00:00+00:00,-4.2,-5.9,73.0,1.3,1002.4
106435,Muonio Oustajärvi,2025-04-14 00:00:00+00:00,-3.7,-4.2,73.0,1.6,1001.3
106435,Muonio Oustajärvi,2025-04-14 01:00:00+00:00,-3.2,-3.7,72.0,1.0,1000.5
106435,Muonio Oustajärvi,2025-04-14 02:00:00+00:00,1.0,-3.1,69.0,3.7,999.1
106435,Muonio Oustajärvi,2025-04-14 03:00:00+00:00,0.8,-1.4,67.0,2.5,998.0
106435,Muonio Oustajärvi,2025-04-14 04:00:00+00:00,-0.7,-1.7,68.0,1.4,997.3
106435,Muonio Oustajärvi,2025-04-14 05:00:00+00:00,0.3,-1.0,67.0,1.9,996.4
106435,Muonio Oustajärvi,2025-04-14 06:00:00+00:00,1.4,0.4,67.0,1.9,995.5
106435,Muonio Oustajärvi,2025-04-14 07:00:00+00:00,2.1,1.5,69.0,3.1,994.7
106435,Muonio Oustajärvi,2025-04-14 08:00:00+00:00,2.5,1.9,75.0,4.3,994.1
106435,Muonio Oustajärvi,2025-04-14 09:00:00+00:00,3.0,2.5,75.0,3.3,993.7
106435,Muonio Oustajärvi,2025-04-14 10:00:00+00:00,3.2,2.6,78.0,3.9,993.4
106435,Muonio Oustajärvi,2025-04-14 11:00:00+00:00,3.9,2.9,78.0,3.7,993.1
106435,Muonio Oustajärvi,2025-04-14 12:00:00+00:00,3.9,3.6,80.0,2.4,992.7
106435,Muonio Oustajärvi,2025-04-14 13:00:00+00:00,4.2,3.7,86.0,1.1,992.2
106435,Muonio Oustajärvi,2025-04-14 14:00:00+00:00,3.8,2.6,94.0,2.0,992.5
106435,Muonio Oustajärvi,2025-04-14 15:00:00+00:00,2.7,2.5,96.0,1.1,992.7
106435,Muonio Oustajärvi,2025-04-14 16:00:00+00:00,2.7,2.5,96.0,0.9,992.8
106435,Muonio Oustajärvi,2025-04-14 17:00:00+00:00,2.6,2.0,97.0,1.7,993.2
106435,Muonio Oustajärvi,2025-04-14 18:00:00+00:00,2.0,0.7,97.0,2.4,993.9
106435,Muonio Oustajärvi,2025-04-14 19:00:00+00:00,0.7,0.0,97.0,2.8,995.0
106435,Muonio Oustajärvi,2025-04-14 20:00:00+00:00,0.1,-0.1,97.0,1.5,995.5
106435,Muonio Oustajärvi,2025-04-14 21:00:00+00:00,-0.1,-0.6,97.0,1.9,996.0
106435,Muonio Oustajärvi,2025-04-14 22:00:00+00:00,-0.6,-1.4,97.0,2.7,996.8
106435,Muonio Oustajärvi,2025-04-14 23:00:00+00:00,-1.4,-1.5,96.0,1.2,997.2
106435,Muonio Oustajärvi,2025-04-15 00:00:00+00:00,-1.5,-1.7,96.0,0.8,997.9
106435,Muonio Oustajärvi,2025-04-15 01:00:00+00:00,-1.7,-2.0,96.0,1.4,998.5
106435,Muonio Oustajärvi,2025-04-15 02:00:00+00:00,-1.8,-2.1,96.0,1.6,999.1
106435,Muonio Oustajärvi,2025-04-15 03:00:00+00:00,-2.1,-2.5,95.0,2.5,1000.3
106435,Muonio Oustajärvi,2025-04-15 04:00:00+00:00,-2.4,-2.7,94.0,3.3,1001.7
106435,Muonio Oustajärvi,2025-04-15 05:00:00+00:00,-2.7,-3.0,93.0,3.9,1003.5
